budget,method,metric,n,mean,median,std,min,max
384,top_k,score,24,2.789132218745847,2.823649201914668,0.22200573013763913,2.252548483014107,3.1014187783002853
384,top_k,relevance_sum,24,4.867914258191983,4.899547845125198,0.7977143417991157,3.0325692892074585,5.89209845662117
384,top_k,redundancy_total,24,20.787820394461352,20.849328972399235,6.292568120712431,7.8002080619335175,30.959506817162037
384,top_k,redundancy_per_pair,24,0.4611291062797864,0.44922078918628017,0.06434641911862533,0.3714384791396913,0.6254751480051449
384,top_k,n_selected,24,9.958333333333334,10.0,1.6805580508625224,6.0,13.0
384,top_k,tokens_used,24,363.7083333333333,375.0,26.087610197124256,299.0,384.0
384,top_k,budget_utilization,24,0.9471571180555557,0.9765625,0.0679364848883444,0.7786458333333334,1.0
384,top_k,unique_coverage,24,0.43633319921535857,0.4330357142857143,0.06982726897455827,0.29411764705882354,0.5625
384,top_k,optimality_gap,24,0.0391228793602714,0.025198647591407504,0.04349244915116344,-6.498627130393256e-09,0.14602891483401406
384,mmr,score,24,2.6299075269237315,2.7109665389172735,0.2538487251975497,1.7755584135651588,3.025977010279894
384,mmr,relevance_sum,24,4.167327059432864,4.279177621006966,0.7450972938600693,2.3324040472507477,5.254622019827366
384,mmr,redundancy_total,24,15.374195325091327,15.26120313256979,5.476321499737032,5.568456336855888,24.658799931406975
384,mmr,redundancy_per_pair,24,0.3195434682731415,0.3207449399260065,0.03422188460863976,0.2609631531768375,0.3780134738023792
384,mmr,n_selected,24,10.166666666666666,10.0,1.7362294645648622,7.0,13.0
384,mmr,tokens_used,24,373.7916666666667,379.0,17.23237389754898,298.0,384.0
384,mmr,budget_utilization,24,0.973415798611111,0.9869791666666666,0.04487597369153382,0.7760416666666666,1.0
384,mmr,unique_coverage,24,0.537972433125297,0.5527777777777778,0.08514122939213299,0.3684210526315789,0.6842105263157895
384,mmr,optimality_gap,24,0.09441660226297814,0.08733652984538028,0.06445571939178724,0.001538631677782827,0.2178024140321943
384,greedy_objective,score,24,2.8457391255845628,2.8933899492025374,0.22242963702825727,2.252548483014107,3.1014187783002853
384,greedy_objective,relevance_sum,24,4.632555615156889,4.737805873155594,0.7300842047407246,3.0325692892074585,5.695242643356323
384,greedy_objective,redundancy_total,24,17.868164895723265,18.328420609235764,5.299369540831934,7.8002080619335175,26.879897892475128
384,greedy_objective,redundancy_per_pair,24,0.4267447386286838,0.4161278682977262,0.054376355758985466,0.35670295750552955,0.5862441440423329
384,greedy_objective,n_selected,24,9.625,10.0,1.6100904646471967,6.0,12.0
384,greedy_objective,tokens_used,24,359.9166666666667,374.5,29.000624680928134,295.0,384.0
384,greedy_objective,budget_utilization,24,0.937282986111111,0.9752604166666667,0.07552246010658369,0.7682291666666666,1.0
