seed,beta_target,redundancy,accepted,beta_hat,D,pearson_r_relevance_tokens,spearman_rho_relevance_tokens,n_usable,n_below_threshold,n_relevance_clipped_low,n_relevance_clipped_high,relevance_mean,relevance_median,relevance_std,relevance_min,relevance_max,tokens_mean,tokens_std,tokens_min,tokens_max,tokens_cv,tokens_total,similarity_mean,similarity_std,similarity_min,similarity_max
51,1.5,high,True,2.094328139093346,0.16666666666666685,0.7194390638631607,0.8391689732361476,10,15,0,1,0.10989393181669888,0.032426271785811804,0.21530989331350434,0.0025518580470921355,0.95,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.12679931085341312,0.26121083486651336,-0.21189722550285195,0.7805968549862644
51,2.0,low,True,2.430051180688377,0.10851294800227274,0.8269775110002346,0.8982105226892924,10,15,0,2,0.1268263404480978,0.03642525699398157,0.25294267121981995,0.0016510573586386193,0.95,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.046585024600188533,0.13385727981504747,-0.3309408663395652,0.9313505300886996
51,2.0,high,True,2.430051180688377,0.10851294800227274,0.8269775110002346,0.8982105226892924,10,15,0,2,0.1268263404480978,0.03642525699398157,0.25294267121981995,0.0016510573586386193,0.95,90.04,58.33700940797931,20,296,0.6479010374053676,2251,0.12550018575094962,0.2591202841216694,-0.21191097847423077,0.9761054014764547
52,-0.5,low,True,-0.8739689047228343,0.16193539306580695,-0.20369403271788586,-0.5302039245863793,11,14,0,2,0.14047954536603685,0.04599232267415611,0.25703724193329275,0.00572427445440345,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.03327312110062034,0.1408305118671608,-0.3098874608014876,0.9080797235823672
52,-0.5,high,True,-0.8739689047228343,0.16193539306580695,-0.20369403271788586,-0.5302039245863793,11,14,0,2,0.14047954536603685,0.04599232267415611,0.25703724193329275,0.00572427445440345,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.11339475441066407,0.26315931418758365,-0.214805840243773,0.9669653943953681
52,0.0,low,True,-0.38010296483132083,0.2554246719269918,-0.14510760364680517,-0.2801077337437476,11,14,0,2,0.14008865897959966,0.04057185277773516,0.2557193449456326,0.009216806056091008,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.03333868269401241,0.14043605304384035,-0.29813053800514544,0.9080797235823672
52,0.0,high,True,-0.38010296483132083,0.2554246719269918,-0.14510760364680517,-0.2801077337437476,11,14,0,2,0.14008865897959966,0.04057185277773516,0.2557193449456326,0.009216806056091008,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.11347698890482599,0.2633057402852265,-0.21513094519451034,0.9669653943953681
52,0.5,low,True,0.12801877879637452,0.47579225781407053,-0.08724821229503377,0.19084263178145436,11,14,0,2,0.1431102191655884,0.045895507356768915,0.25556576484605803,0.01588970425682341,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.03429021236154186,0.1404611395452473,-0.2819584039746269,0.9080797235823672
52,0.5,high,True,0.12801877879637452,0.47579225781407053,-0.08724821229503377,0.19084263178145436,11,14,0,2,0.1431102191655884,0.045895507356768915,0.25556576484605803,0.01588970425682341,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.1143066810287979,0.26326134519486466,-0.21535214931090324,0.9669653943953681
52,1.0,low,True,0.6513377411793284,0.5692815366752554,-0.021134837698777165,0.49442093112735663,12,13,0,2,0.1494818869713488,0.04515398505211963,0.25536065821234954,0.016629732518728704,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.03620245719122561,0.14072577712866205,-0.2724200702691521,0.9080797235823672
52,1.0,high,True,0.6513377411793284,0.5692815366752554,-0.021134837698777165,0.49442093112735663,12,13,0,2,0.1494818869713488,0.04515398505211963,0.25536065821234954,0.016629732518728704,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.11601647742299125,0.26305039283499915,-0.21549937421885523,0.9669653943953681
52,1.5,low,True,1.1951395813356647,0.3666666666666668,0.08916133116515229,0.6455087636237908,14,11,0,1,0.15293038738004283,0.06551218739774782,0.23206803627374514,0.008468595847769635,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.03895451882949558,0.13880875241404353,-0.27004710141480526,0.7416269594087099
52,1.5,high,True,1.1951395813356647,0.3666666666666668,0.08916133116515229,0.6455087636237908,14,11,0,1,0.15293038738004283,0.06551218739774782,0.23206803627374514,0.008468595847769635,0.95,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.12017228247931125,0.2639341359986777,-0.21558563119767873,0.8622642363431734
52,2.0,low,True,1.7724430140758425,0.15333333333333354,0.4865038677386174,0.7470667574239583,13,12,0,0,0.14131706662145593,0.08646389662846923,0.14545112731967813,0.004235352478991839,0.5482837499297873,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.03700607861104118,0.13556080096537218,-0.26878493223592087,0.445322036102503
52,2.0,high,True,1.7724430140758425,0.15333333333333354,0.4865038677386174,0.7470667574239583,13,12,0,0,0.14131706662145593,0.08646389662846923,0.14545112731967813,0.004235352478991839,0.5482837499297873,103.12,57.47558902119519,21,229,0.5573660688634133,2578,0.1229494754396881,0.2707484845481495,-0.21560255472826914,0.8026833841492469
53,-0.5,low,True,-1.205186719884458,0.17333333333333345,-0.36167407314733047,-0.5261538461538462,11,14,0,0,0.09558944188038623,0.042451375898376595,0.14990924667901798,0.003835431338630752,0.7401472476509775,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.03388290122955309,0.142716530333776,-0.36774328400573375,0.44018247527650495
53,-0.5,high,True,-1.205186719884458,0.17333333333333345,-0.36167407314733047,-0.5261538461538462,11,14,0,0,0.09558944188038623,0.042451375898376595,0.14990924667901798,0.003835431338630752,0.7401472476509775,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.12089491160236505,0.27212605940248596,-0.25454538581789776,0.8064069336737328
53,0.0,low,True,-0.7218786334455219,0.2466666666666668,-0.26023194338612443,-0.3246153846153846,10,15,0,0,0.08551080976350332,0.04300914100469496,0.11994563442751144,0.0041067317812915685,0.5809483621768937,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.03291305277875964,0.14346751683765474,-0.36754347524017905,0.44162179868328144
53,0.0,high,True,-0.7218786334455219,0.2466666666666668,-0.26023194338612443,-0.3246153846153846,10,15,0,0,0.08551080976350332,0.04300914100469496,0.11994563442751144,0.0041067317812915685,0.5809483621768937,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.12114105214521198,0.2744150340825104,-0.25451940377562493,0.8089256691396222
53,0.5,low,True,-0.20940072664285744,0.28666666666666685,-0.09787621054788072,-0.12384615384615384,12,13,0,0,0.07768293641028441,0.04445475685025607,0.0938496088864464,0.0048645257771537985,0.41296707364704527,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.032182990542358604,0.1443450005848652,-0.36722516548873646,0.4426611836430539
53,0.5,high,True,-0.20940072664285744,0.28666666666666685,-0.09787621054788072,-0.12384615384615384,12,13,0,0,0.07768293641028441,0.04445475685025607,0.0938496088864464,0.0048645257771537985,0.41296707364704527,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.12116251690927089,0.27617152964147385,-0.2544605561781548,0.8106772903193634
53,1.0,low,True,0.3341732971745228,0.26666666666666683,0.15465672775291567,0.07538461538461538,11,14,0,0,0.07276586009985209,0.04278386572882197,0.07872803007245416,0.0064171657044472955,0.26412497346855035,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.031694089988159486,0.14499127738700707,-0.36670286091101306,0.44333354430523303
53,1.0,high,True,0.3341732971745228,0.26666666666666683,0.15465672775291567,0.07538461538461538,11,14,0,0,0.07276586009985209,0.04278386572882197,0.07872803007245416,0.0064171657044472955,0.26412497346855035,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.12100737695245489,0.27716993352126473,-0.2543145841936502,0.8117125977786519
53,1.5,low,True,0.9161760831059826,0.32666666666666677,0.4388729570741471,0.33692307692307694,10,15,0,0,0.07123843185166244,0.043002365089658066,0.0769327071818054,0.005410021084688675,0.3198925845332639,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.03151923108464992,0.1452502618901172,-0.3657844053887527,0.44356231912390165
53,1.5,high,True,0.9161760831059826,0.32666666666666677,0.4388729570741471,0.33692307692307694,10,15,0,0,0.07123843185166244,0.043002365089658066,0.0769327071818054,0.005410021084688675,0.3198925845332639,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.12085904689083828,0.27743707647273064,-0.25388101285503656,0.8118726239883306
53,2.0,low,True,1.5584448064158873,0.2600000000000001,0.685897254375572,0.6315384615384615,10,15,0,0,0.07393124541378052,0.044206900415559316,0.08416553472442308,0.0037749077792805195,0.365063251253349,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.03187453357448581,0.14504552366032117,-0.3639022740247494,0.4427219916992069
53,2.0,high,True,1.5584448064158873,0.2600000000000001,0.685897254375572,0.6315384615384615,10,15,0,0,0.07393124541378052,0.044206900415559316,0.08416553472442308,0.0037749077792805195,0.365063251253349,85.2,41.517064764584056,23,177,0.4872894925420664,2130,0.1210272832856599,0.27699737214534437,-0.2520957325474581,0.8099658426678183
54,-0.5,low,True,-0.37938400384208326,0.28666666666666685,-0.18238121375995983,-0.22628443254495342,12,13,0,0,0.0859791875165403,0.0480170555195678,0.09661099644128178,0.00576607739724169,0.3989329833523805,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.0343802938793907,0.14031126144288988,-0.35976913857817056,0.4355570689936628
54,-0.5,high,True,-0.37938400384208326,0.28666666666666685,-0.18238121375995983,-0.22628443254495342,12,13,0,0,0.0859791875165403,0.0480170555195678,0.09661099644128178,0.00576607739724169,0.3989329833523805,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.12641962490375078,0.27464638793016816,-0.27519803528546255,0.8087525616402103
54,0.0,low,True,0.12181563851033138,0.3733333333333334,-0.010868858918861996,0.09043680552391846,10,15,0,0,0.07437003008772937,0.04420992115561204,0.08397973677641214,0.005123889355415178,0.30574703604675135,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.03279633390818834,0.14074245834728116,-0.3598817429027616,0.4314696013354435
54,0.0,high,True,0.12181563851033138,0.3733333333333334,-0.010868858918861996,0.09043680552391846,10,15,0,0,0.07437003008772937,0.04420992115561204,0.08397973677641214,0.005123889355415178,0.30574703604675135,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.12518803467605288,0.275885349765191,-0.27529648690838066,0.808583009395345
54,0.5,low,True,0.618092929475396,0.3200000000000002,0.15449352406183395,0.26015012993263353,10,15,0,0,0.06511397542123265,0.03959414993604273,0.07499406096089017,0.004992265748728428,0.27139617467857013,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.03170116472080492,0.1409721355188708,-0.35996212371774317,0.42999071532001554
54,0.5,high,True,0.618092929475396,0.3200000000000002,0.15449352406183395,0.26015012993263353,10,15,0,0,0.06511397542123265,0.03959414993604273,0.07499406096089017,0.004992265748728428,0.27139617467857013,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.12431416169706554,0.27650888722404715,-0.27536317822678064,0.8090363843140482
54,1.0,low,True,1.1091228101780743,0.28666666666666685,0.3121205592618521,0.48181651283381244,10,15,0,0,0.05750415597651938,0.038053121556439355,0.06721825862649347,0.0034608398145694382,0.2650510266124999,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.030910202059292277,0.14112543138830005,-0.36001440729093326,0.4294968381146051
54,1.0,high,True,1.1091228101780743,0.28666666666666685,0.3121205592618521,0.48181651283381244,10,15,0,0,0.05750415597651938,0.038053121556439355,0.06721825862649347,0.0034608398145694382,0.2650510266124999,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.12370160753735258,0.27681014521085917,-0.27540236348196334,0.8094497926025688
54,1.5,low,True,1.5936679107844844,0.30000000000000016,0.4847826117609524,0.6965558212693294,7,18,0,0,0.05114793885314684,0.03507168290295713,0.05838588021671706,0.001688752823777017,0.24062422127515176,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.03033216459174395,0.1412968977763555,-0.3600301735313415,0.4308057098804996
54,1.5,high,True,1.5936679107844844,0.30000000000000016,0.4847826117609524,0.6965558212693294,7,18,0,0,0.05114793885314684,0.03507168290295713,0.05838588021671706,0.001688752823777017,0.24062422127515176,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.12330323515428948,0.2770016966156449,-0.27540580195915915,0.8096978129543809
54,2.0,low,True,2.0447749246084164,0.19333333333333347,0.7192314028551566,0.8504908093951481,8,17,1,0,0.04604010578158793,0.024753136044431443,0.048682437818757925,0.001,0.19082889272989875,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.029922645432224483,0.14149682322155788,-0.35996562366428764,0.4351302814698662
54,2.0,high,True,2.0447749246084164,0.19333333333333347,0.7192314028551566,0.8504908093951481,8,17,1,0,0.04604010578158793,0.024753136044431443,0.048682437818757925,0.001,0.19082889272989875,64.08,29.415018839588278,14,139,0.4590358745254101,1602,0.12306534084485217,0.2771560979931066,-0.2753304753240066,0.80981724015296
55,-0.5,low,True,-0.5491699803348935,0.2266666666666668,-0.09021723972869612,-0.23042893290265243,15,10,0,0,0.13271093095259137,0.07517466914530105,0.1591551036070931,0.009217394461325069,0.6581068086307293,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.04532127350078918,0.1320702041788317,-0.29894513670930156,0.4009994960582015
55,-0.5,high,True,-0.5491699803348935,0.2266666666666668,-0.09021723972869612,-0.23042893290265243,15,10,0,0,0.13271093095259137,0.07517466914530105,0.1591551036070931,0.009217394461325069,0.6581068086307293,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.1418246021269008,0.25356234271890615,-0.18666021784308387,0.7489913967383355
55,0.0,low,True,-0.04840521623693921,0.2466666666666668,0.039237900645210495,-0.06385843549555978,15,10,0,0,0.14350189903658475,0.07921372449855242,0.19412696568724921,0.008864871202474929,0.8676919421575973,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.047256286589771886,0.13203397809867712,-0.305100093433175,0.5277153128828812
55,0.0,high,True,-0.04840521623693921,0.2466666666666668,0.039237900645210495,-0.06385843549555978,15,10,0,0,0.14350189903658475,0.07921372449855242,0.19412696568724921,0.008864871202474929,0.8676919421575973,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.14178032569156332,0.25016281670812335,-0.183998862089992,0.7400260441737576
55,0.5,low,True,0.4497468208921789,0.28000000000000014,0.1333151940510786,0.14964416510706477,16,9,0,1,0.14796557149069534,0.06539826931766295,0.20821092920558767,0.009143137975249887,0.95,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.048064335763487946,0.13198020644876363,-0.309830353905772,0.5542002456254669
55,0.5,high,True,0.4497468208921789,0.28000000000000014,0.1333151940510786,0.14964416510706477,16,9,0,1,0.14796557149069534,0.06539826931766295,0.20821092920558767,0.009143137975249887,0.95,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.14117263764200308,0.24889274381428045,-0.18199700769585433,0.7429598322068897
55,1.0,low,True,0.9520768599671884,0.28000000000000014,0.22797024525681236,0.34660512278011657,15,10,0,1,0.14777628126852344,0.07101813534265743,0.20662369880169812,0.009909319656282601,0.95,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.04819508735593585,0.1322061709236538,-0.3132596710865387,0.4981038656849593
55,1.0,high,True,0.9520768599671884,0.28000000000000014,0.22797024525681236,0.34660512278011657,15,10,0,1,0.14777628126852344,0.07101813534265743,0.20662369880169812,0.009909319656282601,0.95,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.14125931268104566,0.24982228131685372,-0.1809758794261631,0.7513372417938828
55,1.5,low,True,1.4665040712116266,0.30666666666666687,0.335257706979859,0.6162723714691973,18,7,0,0,0.14605903315740132,0.07152060042841414,0.20217425523558114,0.006989838290486538,0.9453037211275762,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.04802135888725407,0.1322637442705818,-0.3156246425388061,0.4943380895318454
55,1.5,high,True,1.4665040712116266,0.30666666666666687,0.335257706979859,0.6162723714691973,18,7,0,0,0.14605903315740132,0.07152060042841414,0.20217425523558114,0.006989838290486538,0.9453037211275762,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.14120096653887523,0.25120875208090626,-0.1927976878658367,0.7584511919453913
55,2.0,low,True,1.977927862526074,0.2466666666666668,0.5489398541038352,0.834391244517284,17,8,0,0,0.1322551351559118,0.07283520984044389,0.15250915677400648,0.005271371330870666,0.6648452350189419,91.76,42.323437163507094,32,195,0.4612405968124138,2294,0.045616426066648674,0.1327353246972924,-0.317187196046589,0.4547850503124142
